Molecule_ID,Name,SMILES,Handedness
Mol_3178,(5R)-1-ethyl-5-methylpiperazin-2-one_enantiomer,CCN1C[C@H](C)NCC1=O,4:S
Mol_3179,"(5R)-5-methyl-4,7-diazaspiro[2.5]octane",C[C@@H]1CNCC2(CC2)N1,1:R
Mol_3180,"(5R)-5-methyl-4,7-diazaspiro[2.5]octane_enantiomer",C[C@H]1CNCC2(CC2)N1,1:S
Mol_3181,(3R)-3-[(2-methylpropan-2-yl)oxy]pyrrolidine,CC(C)(C)O[C@@H]1CCNC1,5:R
Mol_3182,(3R)-3-[(2-methylpropan-2-yl)oxy]pyrrolidine_enantiomer,CC(C)(C)O[C@H]1CCNC1,5:S
Mol_3183,"(2R,3S)-hexane-1,2,3-triol",CCC[C@H](O)[C@H](O)CO,"3:S,4:R"
Mol_3184,"(2R,3S)-hexane-1,2,3-triol_enantiomer",CCC[C@@H](O)[C@@H](O)CO,"3:R,4:S"
Mol_3185,"(2R)-3-amino-2-fluoro(1,2,3-13C3)propanoic acid",N[13CH2][13C@@H](F)[13C](=O)O,1:R
Mol_3186,"(2R)-3-amino-2-fluoro(1,2,3-13C3)propanoic acid_enantiomer",N[13CH2][13C@H](F)[13C](=O)O,1:S
Mol_3187,"(4R)-4-(bromomethyl)-2,2-dimethyloxetane",CC1(C)C[C@H](CBr)O1,3:R
Mol_3188,"(4R)-4-(bromomethyl)-2,2-dimethyloxetane_enantiomer",CC1(C)C[C@@H](CBr)O1,3:S
Mol_3189,"(2R)-1,4-dioxane-2-carbonitrile",N#C[C@@H]1COCCO1,3:R
Mol_3190,"(2R)-1,4-dioxane-2-carbonitrile_enantiomer",N#C[C@H]1COCCO1,3:S
Mol_3191,"(3R)-1,1-dioxothiolan-3-amine;hydrochloride",Cl.N[C@@H]1CCS(=O)(=O)C1,6:R
Mol_3192,"(3R)-1,1-dioxothiolan-3-amine;hydrochloride_enantiomer",Cl.N[C@H]1CCS(=O)(=O)C1,6:S
Mol_3193,(4R)-4-methylthiepan-2-one,C[C@@H]1CCCSC(=O)C1,1:R
Mol_3194,(4R)-4-methylthiepan-2-one_enantiomer,C[C@H]1CCCSC(=O)C1,1:S
Mol_3195,"(5R)-5-(chloromethyl)-1,3-oxazolidin-2-one",O=C1NC[C@H](CCl)O1,1:R
Mol_3196,"(5R)-5-(chloromethyl)-1,3-oxazolidin-2-one_enantiomer",O=C1NC[C@@H](CCl)O1,1:S
Mol_3197,(2R)-oxolane-2-carbonyl chloride,O=C(Cl)[C@H]1CCCO1,2:R
Mol_3198,(2R)-oxolane-2-carbonyl chloride_enantiomer,O=C(Cl)[C@@H]1CCCO1,2:S
Mol_3199,(1R)-1-cyclohexylethanamine,C[C@@H](N)C1CCCCC1,1:R
Mol_3200,(1R)-1-cyclohexylethanamine_enantiomer,C[C@H](N)C1CCCCC1,1:S
Mol_3201,(3R)-piperidin-3-amine;hydrochloride,Cl.N[C@@H]1CCCNC1,2:R
Mol_3202,(3R)-piperidin-3-amine;hydrochloride_enantiomer,Cl.N[C@H]1CCCNC1,2:S
Mol_3203,[(1R)-1-bromoethyl]benzene,C[C@@H](Br)c1ccccc1,1:R
Mol_3204,[(1R)-1-bromoethyl]benzene_enantiomer,C[C@H](Br)c1ccccc1,1:S
Mol_3205,(4R)-4-methylcycloheptan-1-one,C[C@@H]1CCCC(=O)CC1,1:R
Mol_3206,(4R)-4-methylcycloheptan-1-one_enantiomer,C[C@H]1CCCC(=O)CC1,1:S
Mol_3207,[(2R)-1-ethoxypropan-2-yl] acetate,CCOC[C@@H](C)OC(C)=O,4:R
Mol_3208,[(2R)-1-ethoxypropan-2-yl] acetate_enantiomer,CCOC[C@H](C)OC(C)=O,4:S
Mol_3209,"trans-(1R,2R)-2-aminocyclopentan-1-ol;hydrochloride",Cl.N[C@@H]1CCC[C@H]1O,"2:R,3:R"
Mol_3210,"trans-(1R,2R)-2-aminocyclopentan-1-ol;hydrochloride_enantiomer",Cl.N[C@H]1CCC[C@@H]1O,"2:S,3:S"
Mol_3211,"(1S,2R,3S,6S)-6-chlorocyclohex-4-ene-1,2,3-triol",O[C@H]1[C@H](O)[C@@H](Cl)C=C[C@@H]1O,"2:S,3:S,4:R,5:S"
Mol_3212,"(1S,2R,3S,6S)-6-chlorocyclohex-4-ene-1,2,3-triol_enantiomer",O[C@@H]1[C@@H](O)[C@H](Cl)C=C[C@H]1O,"2:R,3:R,4:S,5:R"
Mol_3213,2-[(3R)-oxolan-3-yl]ethanol,OCC[C@@H]1CCOC1,4:R
Mol_3214,2-[(3R)-oxolan-3-yl]ethanol_enantiomer,OCC[C@H]1CCOC1,4:S
Mol_3215,(2R)-N-hydroxy-5-oxopyrrolidine-2-carboxamide,O=C1CC[C@H](C(=O)NO)N1,5:R
Mol_3216,(2R)-N-hydroxy-5-oxopyrrolidine-2-carboxamide_enantiomer,O=C1CC[C@@H](C(=O)NO)N1,5:S
Mol_3217,(2S)-2-amino-3-cyclopropylpropanoic acid,N[C@@H](CC1CC1)C(=O)O,4:S
Mol_3218,(2S)-2-amino-3-cyclopropylpropanoic acid_enantiomer,N[C@H](CC1CC1)C(=O)O,4:R
Mol_3219,(1R)-1-cyclopropylpropan-1-amine,CC[C@@H](N)C1CC1,2:R
Mol_3220,(1R)-1-cyclopropylpropan-1-amine_enantiomer,CC[C@H](N)C1CC1,2:S
Mol_3221,"(2R)-2-deuterio-2,3-dihydroxypropanal",[2H][C@](O)(C=O)CO,1:R
Mol_3222,"(2R)-2-deuterio-2,3-dihydroxypropanal_enantiomer",[2H][C@@](O)(C=O)CO,1:S
Mol_3223,(3R)-3-(methoxymethyl)piperidine;hydrochloride,COC[C@@H]1CCCNC1.Cl,3:R
Mol_3224,(3R)-3-(methoxymethyl)piperidine;hydrochloride_enantiomer,COC[C@H]1CCCNC1.Cl,3:S
Mol_3225,2-[(2R)-2-methylpyrrolidin-1-yl]acetonitrile,C[C@@H]1CCCN1CC#N,1:R
Mol_3226,2-[(2R)-2-methylpyrrolidin-1-yl]acetonitrile_enantiomer,C[C@H]1CCCN1CC#N,1:S
Mol_3227,"(4R)-3,3-difluoro-1-methylpiperidin-4-ol",CN1CC[C@@H](O)C(F)(F)C1,4:R
Mol_3228,"(4R)-3,3-difluoro-1-methylpiperidin-4-ol_enantiomer",CN1CC[C@H](O)C(F)(F)C1,4:S
Mol_3229,(1R)-1-(6-chloro-3-pyridinyl)ethanamine,C[C@@H](N)c1ccc(Cl)nc1,1:R
Mol_3230,(1R)-1-(6-chloro-3-pyridinyl)ethanamine_enantiomer,C[C@H](N)c1ccc(Cl)nc1,1:S
Mol_3231,"(3R)-3-methyl-1,4-oxazepane",C[C@@H]1COCCCN1,1:R
Mol_3232,"(3R)-3-methyl-1,4-oxazepane_enantiomer",C[C@H]1COCCCN1,1:S
Mol_3233,(3R)-3-amino-4-hydroxybutan-2-one,CC(=O)[C@H](N)CO,3:R
Mol_3234,(3R)-3-amino-4-hydroxybutan-2-one_enantiomer,CC(=O)[C@@H](N)CO,3:S
Mol_3235,[(1R)-1-aminopropyl]boronic acid;hydrochloride,CC[C@H](N)B(O)O.Cl,1:R
Mol_3236,[(1R)-1-aminopropyl]boronic acid;hydrochloride_enantiomer,CC[C@@H](N)B(O)O.Cl,1:S
Mol_3237,"(2R)-2-amino-2,4-dimethylpentan-1-ol",CC(C)C[C@@](C)(N)CO,4:R
Mol_3238,"(2R)-2-amino-2,4-dimethylpentan-1-ol_enantiomer",CC(C)C[C@](C)(N)CO,4:S
Mol_3239,(2R)-pyrrolidine-2-carboxamide;hydrochloride,Cl.NC(=O)[C@H]1CCCN1,2:R
Mol_3240,(2R)-pyrrolidine-2-carboxamide;hydrochloride_enantiomer,Cl.NC(=O)[C@@H]1CCCN1,2:S
Mol_3241,(2R)-2-methyloctan-1-ol,CCCCCC[C@@H](C)CO,6:R
Mol_3242,(2R)-2-methyloctan-1-ol_enantiomer,CCCCCC[C@H](C)CO,6:S
Mol_3243,2-[(3R)-1-methylpyrrolidin-3-yl]ethanol,CN1CC[C@H](CCO)C1,4:R
Mol_3244,2-[(3R)-1-methylpyrrolidin-3-yl]ethanol_enantiomer,CN1CC[C@@H](CCO)C1,4:S
Mol_3245,2-[(R)-ethylsulfinyl]acetonitrile,CC[S@@](=O)CC#N,2:S
Mol_3246,2-[(R)-ethylsulfinyl]acetonitrile_enantiomer,CC[S@](=O)CC#N,2:R
Mol_3247,(4R)-4-(hydroxymethyl)imidazolidin-2-one,O=C1NC[C@H](CO)N1,1:R
Mol_3248,(4R)-4-(hydroxymethyl)imidazolidin-2-one_enantiomer,O=C1NC[C@@H](CO)N1,1:S
Mol_3249,(3R)-3-amino-3-cyclopropylpropan-1-ol,N[C@H](CCO)C1CC1,3:R
Mol_3250,(3R)-3-amino-3-cyclopropylpropan-1-ol_enantiomer,N[C@@H](CCO)C1CC1,3:S
Mol_3251,1-[(R)-[(E)-prop-1-enyl]sulfanylsulfinyl]butane,C/C=C/S[S@@](=O)CCCC,4:S
Mol_3252,1-[(R)-[(E)-prop-1-enyl]sulfanylsulfinyl]butane_enantiomer,C/C=C/S[S@](=O)CCCC,4:R
Mol_3253,(R)-1-methylpiperidine-4-sulfinamide,CN1CCC([S@](N)=O)CC1,7:S
Mol_3254,(R)-1-methylpiperidine-4-sulfinamide_enantiomer,CN1CCC([S@@](N)=O)CC1,7:R
Mol_3255,1-[(2R)-pent-3-yn-2-yl]pyrrolidine,CC#C[C@@H](C)N1CCCC1,3:R
Mol_3256,1-[(2R)-pent-3-yn-2-yl]pyrrolidine_enantiomer,CC#C[C@H](C)N1CCCC1,3:S
Mol_3257,"(2R)-2-chloro-2-(difluoromethoxy)-1,1,1-trifluoroethane",FC(F)O[C@H](Cl)C(F)(F)F,0:R
Mol_3258,"(2R)-2-chloro-2-(difluoromethoxy)-1,1,1-trifluoroethane_enantiomer",FC(F)O[C@@H](Cl)C(F)(F)F,0:S
Mol_3259,"(1S,2S,4S)-1,2,4-trimethylcyclohexane",C[C@H]1CC[C@H](C)[C@@H](C)C1,"1:S,4:S,5:S"
Mol_3260,"(1S,2S,4S)-1,2,4-trimethylcyclohexane_enantiomer",C[C@@H]1CC[C@@H](C)[C@H](C)C1,"1:R,4:R,5:R"
Mol_3261,ethyl (2R)-2-hydroxypropanoate,CCOC(=O)[C@@H](C)O,5:R
Mol_3262,ethyl (2R)-2-hydroxypropanoate_enantiomer,CCOC(=O)[C@H](C)O,5:S
Mol_3263,(3R)-3-(fluoromethyl)morpholine,FC[C@H]1COCCN1,4:R
Mol_3264,(3R)-3-(fluoromethyl)morpholine_enantiomer,FC[C@@H]1COCCN1,4:S
Mol_3265,[(2R)-morpholin-2-yl]methanol,OC[C@H]1CNCCO1,3:R
Mol_3266,[(2R)-morpholin-2-yl]methanol_enantiomer,OC[C@@H]1CNCCO1,3:S
Mol_3267,"(1R,4R,5S)-4-hydroxy-6,6-dimethyl-3-oxabicyclo[3.1.0]hexan-2-one",CC1(C)[C@H]2[C@H](O)OC(=O)[C@H]21,"2:S,3:R,7:R"
Mol_3268,"(1R,4R,5S)-4-hydroxy-6,6-dimethyl-3-oxabicyclo[3.1.0]hexan-2-one_enantiomer",CC1(C)[C@@H]2[C@@H](O)OC(=O)[C@@H]21,"2:R,3:S,7:S"
Mol_3269,(2R)-2-amino-4-methylpentanamide;hydrochloride,CC(C)C[C@@H](N)C(N)=O.Cl,4:R
Mol_3270,(2R)-2-amino-4-methylpentanamide;hydrochloride_enantiomer,CC(C)C[C@H](N)C(N)=O.Cl,4:S
Mol_3271,"trans-(1R,2R)-2-aminocyclohexan-1-ol;hydrochloride",Cl.N[C@@H]1CCCC[C@H]1O,"3:R,4:R"
Mol_3272,"trans-(1R,2R)-2-aminocyclohexan-1-ol;hydrochloride_enantiomer",Cl.N[C@H]1CCCC[C@@H]1O,"3:S,4:S"
Mol_3273,methyl (2R)-2-amino-3-methylbutanoate,COC(=O)[C@H](N)C(C)C,3:R
Mol_3274,methyl (2R)-2-amino-3-methylbutanoate_enantiomer,COC(=O)[C@@H](N)C(C)C,3:S
Mol_3275,"(E,3S)-1-[(R)-methylsulfinyl]hex-1-en-3-ol",CCC[C@H](O)/C=C/[S@@](C)=O,"3:S,6:S"
Mol_3276,"(E,3S)-1-[(R)-methylsulfinyl]hex-1-en-3-ol_enantiomer",CCC[C@@H](O)/C=C/[S@](C)=O,"3:R,6:R"
Mol_3277,[(2R)-3-chloro-2-hydroxypropyl] dihydrogen phosphate,O=P(O)(O)OC[C@@H](O)CCl,1:R
Mol_3278,[(2R)-3-chloro-2-hydroxypropyl] dihydrogen phosphate_enantiomer,O=P(O)(O)OC[C@H](O)CCl,1:S
Mol_3279,(2R)-2-amino-2-cyclopropylacetamide;hydrochloride,Cl.NC(=O)[C@H](N)C1CC1,3:R
Mol_3280,(2R)-2-amino-2-cyclopropylacetamide;hydrochloride_enantiomer,Cl.NC(=O)[C@@H](N)C1CC1,3:S
Mol_3281,(3R)-3-methoxypyrrolidine,CO[C@@H]1CCNC1,2:R
Mol_3282,(3R)-3-methoxypyrrolidine_enantiomer,CO[C@H]1CCNC1,2:S
Mol_3283,(2R)-2-(diethoxymethyl)oxirane,CCOC(OCC)[C@H]1CO1,4:R
Mol_3284,(2R)-2-(diethoxymethyl)oxirane_enantiomer,CCOC(OCC)[C@@H]1CO1,4:S
Mol_3285,lithium (2S)-2-methanidylbutane,[CH2-][C@@H](C)CC.[Li+],3:S
Mol_3286,lithium (2S)-2-methanidylbutane_enantiomer,[CH2-][C@H](C)CC.[Li+],3:R
Mol_3287,(2R)-1-methoxy-N-methylpropan-2-amine;hydrochloride,CN[C@H](C)COC.Cl,1:R
Mol_3288,(2R)-1-methoxy-N-methylpropan-2-amine;hydrochloride_enantiomer,CN[C@@H](C)COC.Cl,1:S
Mol_3289,"(4R)-4-tert-butyl-4,5-dihydro-1,3-oxazol-2-amine",CC(C)(C)[C@@H]1COC(N)=N1,4:R
Mol_3290,"(4R)-4-tert-butyl-4,5-dihydro-1,3-oxazol-2-amine_enantiomer",CC(C)(C)[C@H]1COC(N)=N1,4:S
Mol_3291,(R)-deuterio-(3-fluoro-2-pyridinyl)methanamine,[2H][C@@H](N)c1ncccc1F,0:R
Mol_3292,(R)-deuterio-(3-fluoro-2-pyridinyl)methanamine_enantiomer,[2H][C@H](N)c1ncccc1F,0:S
Mol_3293,1-[(R)-tert-butylsulfinyl]aziridine,CC(C)(C)[S@@](=O)N1CC1,4:S
Mol_3294,1-[(R)-tert-butylsulfinyl]aziridine_enantiomer,CC(C)(C)[S@](=O)N1CC1,4:R
Mol_3295,N-methyl-2-[(3R)-oxan-3-yl]ethanimine,CN=CC[C@H]1CCCOC1,4:R
Mol_3296,N-methyl-2-[(3R)-oxan-3-yl]ethanimine_enantiomer,CN=CC[C@@H]1CCCOC1,4:S
Mol_3297,"(2R)-N,N-dimethylpyrrolidine-2-carboxamide",CN(C)C(=O)[C@H]1CCCN1,5:R
Mol_3298,"(2R)-N,N-dimethylpyrrolidine-2-carboxamide_enantiomer",CN(C)C(=O)[C@@H]1CCCN1,5:S
Mol_3299,"(1R)-1-(3,3-dimethylcyclobutyl)ethanamine;hydrochloride",C[C@@H](N)C1CC(C)(C)C1.Cl,1:R
Mol_3300,"(1R)-1-(3,3-dimethylcyclobutyl)ethanamine;hydrochloride_enantiomer",C[C@H](N)C1CC(C)(C)C1.Cl,1:S
Mol_3301,(R)-oxane-4-sulfinamide,N[S@](=O)C1CCOCC1,6:S
Mol_3302,(R)-oxane-4-sulfinamide_enantiomer,N[S@@](=O)C1CCOCC1,6:R
Mol_3303,"(E,5R)-5,7-dimethyloct-3-ene",CC/C=C/[C@H](C)CC(C)C,4:R
Mol_3304,"(E,5R)-5,7-dimethyloct-3-ene_enantiomer",CC/C=C/[C@@H](C)CC(C)C,4:S
Mol_3305,"(2R)-2-amino-3-methylbutane-1,3-diol;hydrochloride",CC(C)(O)[C@H](N)CO.Cl,3:R
Mol_3306,"(2R)-2-amino-3-methylbutane-1,3-diol;hydrochloride_enantiomer",CC(C)(O)[C@@H](N)CO.Cl,3:S
Mol_3307,"2-[(R)-2,2,2-trifluoroethylsulfinyl]ethanamine",NCC[S@@](=O)CC(F)(F)F,2:S
Mol_3308,"2-[(R)-2,2,2-trifluoroethylsulfinyl]ethanamine_enantiomer",NCC[S@](=O)CC(F)(F)F,2:R
Mol_3309,(2R)-1-(tetrazol-2-yl)propan-2-amine;hydrochloride,C[C@@H](N)Cn1ncnn1.Cl,1:R
Mol_3310,(2R)-1-(tetrazol-2-yl)propan-2-amine;hydrochloride_enantiomer,C[C@H](N)Cn1ncnn1.Cl,1:S
Mol_3311,(2R)-2-amino-2-pyridin-2-ylethanol,N[C@@H](CO)c1ccccn1,6:R
Mol_3312,(2R)-2-amino-2-pyridin-2-ylethanol_enantiomer,N[C@H](CO)c1ccccn1,6:S
Mol_3313,(2R)-2-methyl-3-sulfanylpropan-1-ol,C[C@H](CO)CS,1:R
Mol_3314,(2R)-2-methyl-3-sulfanylpropan-1-ol_enantiomer,C[C@@H](CO)CS,1:S
Mol_3315,(2R)-1-(4-iodopyrazol-1-yl)propan-2-ol,C[C@@H](O)Cn1cc(I)cn1,1:R
Mol_3316,(2R)-1-(4-iodopyrazol-1-yl)propan-2-ol_enantiomer,C[C@H](O)Cn1cc(I)cn1,1:S
Mol_3317,ethyl (2R)-2-aminopropanoate,CCOC(=O)[C@@H](C)N,5:R
Mol_3318,ethyl (2R)-2-aminopropanoate_enantiomer,CCOC(=O)[C@H](C)N,5:S
Mol_3319,(2R)-2-amino-2-methylhexanoic acid,CCCC[C@@](C)(N)C(=O)O,4:R
Mol_3320,(2R)-2-amino-2-methylhexanoic acid_enantiomer,CCCC[C@](C)(N)C(=O)O,4:S
Mol_3321,"(2S)-2-amino-3,3-dimethylbutanamide",CC(C)(C)[C@H](N)C(N)=O,4:S
Mol_3322,"(2S)-2-amino-3,3-dimethylbutanamide_enantiomer",CC(C)(C)[C@@H](N)C(N)=O,4:R
Mol_3323,(3R)-3-methoxyoxolan-2-one,CO[C@@H]1CCOC1=O,2:R
Mol_3324,(3R)-3-methoxyoxolan-2-one_enantiomer,CO[C@H]1CCOC1=O,2:S
Mol_3325,(3R)-3-aminothiolan-2-one;hydrochloride,Cl.N[C@@H]1CCSC1=O,5:R
Mol_3326,(3R)-3-aminothiolan-2-one;hydrochloride_enantiomer,Cl.N[C@H]1CCSC1=O,5:S
Mol_3327,(2R)-piperidine-2-carboxylic acid;hydrochloride,Cl.O=C(O)[C@H]1CCCCN1,4:R
Mol_3328,(2R)-piperidine-2-carboxylic acid;hydrochloride_enantiomer,Cl.O=C(O)[C@@H]1CCCCN1,4:S
Mol_3329,(4R)-4-hydroxy-6-oxoheptanenitrile,CC(=O)C[C@H](O)CCC#N,4:R
Mol_3330,(4R)-4-hydroxy-6-oxoheptanenitrile_enantiomer,CC(=O)C[C@@H](O)CCC#N,4:S
Mol_3331,"(2R)-2-methyl-1,4-oxazepane",C[C@@H]1CNCCCO1,1:R
Mol_3332,"(2R)-2-methyl-1,4-oxazepane_enantiomer",C[C@H]1CNCCCO1,1:S
Mol_3333,[(3R)-3-fluoropyrrolidin-3-yl]methanol;hydrochloride,Cl.OC[C@@]1(F)CCNC1,4:R
Mol_3334,[(3R)-3-fluoropyrrolidin-3-yl]methanol;hydrochloride_enantiomer,Cl.OC[C@]1(F)CCNC1,4:S
Mol_3335,(R)-methoxy(propylamino)methanol,CCCN[C@H](O)OC,4:R
Mol_3336,(R)-methoxy(propylamino)methanol_enantiomer,CCCN[C@@H](O)OC,4:S
Mol_3337,"(3R)-3-(2,2,2-trifluoroethyl)pyrrolidine",FC(F)(F)C[C@H]1CCNC1,4:R
Mol_3338,"(3R)-3-(2,2,2-trifluoroethyl)pyrrolidine_enantiomer",FC(F)(F)C[C@@H]1CCNC1,4:S
Mol_3339,(1S)-1-(3-bromophenyl)ethanamine,C[C@H](N)c1cccc(Br)c1,1:S
Mol_3340,(1S)-1-(3-bromophenyl)ethanamine_enantiomer,C[C@@H](N)c1cccc(Br)c1,1:R
Mol_3341,(3R)-3-sulfanylhexanal,CCC[C@@H](S)CC=O,3:R
Mol_3342,(3R)-3-sulfanylhexanal_enantiomer,CCC[C@H](S)CC=O,3:S
Mol_3343,[(4R)-4-aminocyclopenten-1-yl]-methylphosphinic acid,CP(=O)(O)C1=CC[C@@H](N)C1,"1:?,6:R"
Mol_3344,[(4R)-4-aminocyclopenten-1-yl]-methylphosphinic acid_enantiomer,CP(=O)(O)C1=CC[C@H](N)C1,"1:?,6:S"
Mol_3345,(1R)-1-pyrimidin-2-ylethanol,C[C@@H](O)c1ncccn1,1:R
Mol_3346,(1R)-1-pyrimidin-2-ylethanol_enantiomer,C[C@H](O)c1ncccn1,1:S
Mol_3347,(2R)-N-methylpyrrolidine-2-carboxamide,CNC(=O)[C@H]1CCCN1,4:R
Mol_3348,(2R)-N-methylpyrrolidine-2-carboxamide_enantiomer,CNC(=O)[C@@H]1CCCN1,4:S
Mol_3349,"(1S,5S)-6,6-dimethyl-2-methylidenebicyclo[3.1.1]heptane",C=C1CC[C@H]2C[C@@H]1C2(C)C,"2:S,7:S"
Mol_3350,"(1S,5S)-6,6-dimethyl-2-methylidenebicyclo[3.1.1]heptane_enantiomer",C=C1CC[C@@H]2C[C@H]1C2(C)C,"2:R,7:R"
Mol_3351,"(1R)-2,2-difluorocyclobutan-1-amine",N[C@@H]1CCC1(F)F,3:R
Mol_3352,"(1R)-2,2-difluorocyclobutan-1-amine_enantiomer",N[C@H]1CCC1(F)F,3:S
Mol_3353,1-[methyl(methylselanyl)phosphoryl]oxyethane,CCO[P@@](C)(=O)[Se]C,3:R
Mol_3354,1-[methyl(methylselanyl)phosphoryl]oxyethane_enantiomer,CCO[P@](C)(=O)[Se]C,3:S
Mol_3355,"(2R,3S)-2-amino-4-hydroxy-3-methylbutanoic acid",C[C@H](CO)[C@@H](N)C(=O)O,"1:S,4:R"
Mol_3356,"(2R,3S)-2-amino-4-hydroxy-3-methylbutanoic acid_enantiomer",C[C@@H](CO)[C@H](N)C(=O)O,"1:R,4:S"
Mol_3357,4-[(R)-methylsulfinyl]butan-1-amine,C[S@@](=O)CCCCN,1:S
Mol_3358,4-[(R)-methylsulfinyl]butan-1-amine_enantiomer,C[S@](=O)CCCCN,1:R
Mol_3359,(6R)-6-aminoheptanoic acid,C[C@@H](N)CCCCC(=O)O,1:R
Mol_3360,(6R)-6-aminoheptanoic acid_enantiomer,C[C@H](N)CCCCC(=O)O,1:S
Mol_3361,"methyl (2S,3R)-2-amino-3-hydroxybutanoate",COC(=O)[C@@H](N)[C@@H](C)O,"1:R,2:S"
Mol_3362,"methyl (2S,3R)-2-amino-3-hydroxybutanoate_enantiomer",COC(=O)[C@H](N)[C@H](C)O,"1:S,2:R"
Mol_3363,"(2R)-1,1,1-trifluoro-3-methylbutan-2-amine",CC(C)[C@@H](N)C(F)(F)F,3:R
Mol_3364,"(2R)-1,1,1-trifluoro-3-methylbutan-2-amine_enantiomer",CC(C)[C@H](N)C(F)(F)F,3:S
Mol_3365,1-[(1R)-1-hydroxyethyl]cyclopropane-1-sulfonamide,C[C@@H](O)C1(S(N)(=O)=O)CC1,1:R
Mol_3366,1-[(1R)-1-hydroxyethyl]cyclopropane-1-sulfonamide_enantiomer,C[C@H](O)C1(S(N)(=O)=O)CC1,1:S
Mol_3367,(3R)-3-tert-butylpyrrolidine;hydrochloride,CC(C)(C)[C@H]1CCNC1.Cl,4:R
Mol_3368,(3R)-3-tert-butylpyrrolidine;hydrochloride_enantiomer,CC(C)(C)[C@@H]1CCNC1.Cl,4:S
Mol_3369,[(R)-bromomethylsulfinyl]cyclobutane,O=[S@@](CBr)C1CCC1,4:S
Mol_3370,[(R)-bromomethylsulfinyl]cyclobutane_enantiomer,O=[S@](CBr)C1CCC1,4:R
Mol_3371,1-[(R)-[(E)-prop-1-enyl]sulfanylsulfinyl]propane,C/C=C/S[S@@](=O)CCC,3:S
Mol_3372,1-[(R)-[(E)-prop-1-enyl]sulfanylsulfinyl]propane_enantiomer,C/C=C/S[S@](=O)CCC,3:R
Mol_3373,(2S)-2-amino-4-methylpentanoic acid,CC(C)C[C@H](N)C(=O)O,4:S
Mol_3374,(2S)-2-amino-4-methylpentanoic acid_enantiomer,CC(C)C[C@@H](N)C(=O)O,4:R
Mol_3375,(E)-3-[(R)-prop-2-enylsulfinyl]prop-1-ene-1-thiol,C=CC[S@@](=O)C/C=C/S,3:S
Mol_3376,(E)-3-[(R)-prop-2-enylsulfinyl]prop-1-ene-1-thiol_enantiomer,C=CC[S@](=O)C/C=C/S,3:R
Mol_3377,2-[[(2R)-2-sulfanylpropanoyl]amino]acetic acid,C[C@@H](S)C(=O)NCC(=O)O,1:R
Mol_3378,2-[[(2R)-2-sulfanylpropanoyl]amino]acetic acid_enantiomer,C[C@H](S)C(=O)NCC(=O)O,1:S
Mol_3379,(2R)-5-methyloxolane-2-carboxylic acid,CC1CC[C@H](C(=O)O)O1,"1:?,4:R"
Mol_3380,(2R)-5-methyloxolane-2-carboxylic acid_enantiomer,CC1CC[C@@H](C(=O)O)O1,"1:?,4:S"
Mol_3381,2-[(2R)-piperidin-2-yl]ethanamine,NCC[C@H]1CCCCN1,4:R
Mol_3382,2-[(2R)-piperidin-2-yl]ethanamine_enantiomer,NCC[C@@H]1CCCCN1,4:S
Mol_3383,"(E,2R)-4-tert-butylsulfanylbut-3-en-2-ol",C[C@@H](O)/C=C/SC(C)(C)C,1:R
Mol_3384,"(E,2R)-4-tert-butylsulfanylbut-3-en-2-ol_enantiomer",C[C@H](O)/C=C/SC(C)(C)C,1:S
Mol_3385,[(2R)-pyrrolidin-2-yl]methanamine;dihydrochloride,Cl.Cl.NC[C@H]1CCCN1,2:R
Mol_3386,[(2R)-pyrrolidin-2-yl]methanamine;dihydrochloride_enantiomer,Cl.Cl.NC[C@@H]1CCCN1,2:S
Mol_3387,(3R)-3-amino-N-propan-2-ylbutanamide,CC(C)NC(=O)C[C@@H](C)N,1:R
Mol_3388,(3R)-3-amino-N-propan-2-ylbutanamide_enantiomer,CC(C)NC(=O)C[C@H](C)N,1:S
Mol_3389,"(3R)-4,4,4-trifluoro-3-methylbutan-1-ol",C[C@H](CCO)C(F)(F)F,1:R
Mol_3390,"(3R)-4,4,4-trifluoro-3-methylbutan-1-ol_enantiomer",C[C@@H](CCO)C(F)(F)F,1:S
Mol_3391,"(5R)-5-methylpiperazine-2,3-dione",C[C@@H]1CNC(=O)C(=O)N1,1:R
Mol_3392,"(5R)-5-methylpiperazine-2,3-dione_enantiomer",C[C@H]1CNC(=O)C(=O)N1,1:S
Mol_3393,"(3R)-3-chloro-2,3-dihydrothiophene 1,1-dioxide",O=S1(=O)C=C[C@@H](Cl)C1,1:R
Mol_3394,"(3R)-3-chloro-2,3-dihydrothiophene 1,1-dioxide_enantiomer",O=S1(=O)C=C[C@H](Cl)C1,1:S
Mol_3395,"[(2R)-1,4-dioxan-2-yl]methanol",OC[C@@H]1COCCO1,3:R
Mol_3396,"[(2R)-1,4-dioxan-2-yl]methanol_enantiomer",OC[C@H]1COCCO1,3:S
Mol_3397,(6R)-6-(hydroxymethyl)piperazin-2-one,O=C1CNC[C@H](CO)N1,1:R
Mol_3398,(6R)-6-(hydroxymethyl)piperazin-2-one_enantiomer,O=C1CNC[C@@H](CO)N1,1:S
Mol_3399,"(6R)-6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-6-amine",N[C@@H]1Cc2nccn2C1,1:R
Mol_3400,"(6R)-6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-6-amine_enantiomer",N[C@H]1Cc2nccn2C1,1:S
