cid,iupacname,smiles
166486863,(5R)-5-ethenyloxan-3-one,C=C[C@H]1CC(=O)COC1
54436003,1-[(3R)-pyrrolidin-3-yl]triazole,C1CNC[C@@H]1N2C=CN=N2
176255231,"(1R)-2,2-dimethylcyclobutan-1-amine;hydrochloride",CC1(CC[C@H]1N)C.Cl
155896769,2-[(3R)-3-methylpyrrolidin-3-yl]acetic acid,C[C@@]1(CCNC1)CC(=O)O
55250694,"(5R)-2,6,6-trimethylbicyclo[3.1.1]hept-1-ene",CC1=C2C[C@H](C2(C)C)CC1
162422487,(5R)-5-fluoropiperidin-2-one,C1CC(=O)NC[C@@H]1F
124639242,(R)-amino(ethylsulfanyl)methanol,CCS[C@H](N)O
928194,(2R)-4-amino-2-methylbutanoic acid,C[C@H](CCN)C(=O)O
146012915,(2R)-2-(methoxymethyl)piperazine;hydrochloride,COC[C@H]1CNCCN1.Cl
101598975,[(2R)-butan-2-yl]-dimethoxyborane,B([C@H](C)CC)(OC)OC
11735002,methyl (R)-benzenesulfinate,CO[S@@](=O)C1=CC=CC=C1
78166540,1-aminopentan-3-ol;hydrochloride,CCC(CCN)O.Cl
59044083,"(1R,2R,3S,4S)-1,2,3,4-tetramethylcyclopentane",C[C@@H]1C[C@@H]([C@@H]([C@@H]1C)C)C
94058759,(R)-amino(cyclopropyl)methanol,C1CC1[C@H](N)O
11768542,"[(2R)-3,4-dihydro-2H-pyran-2-yl]methanol",C1C[C@@H](OC=C1)CO
96120911,(2R)-2-amino-2-pyrimidin-2-ylethanol,C1=CN=C(N=C1)[C@H](CO)N
932453,(2R)-1-amino-3-propan-2-yloxypropan-2-ol,CC(C)OC[C@@H](CN)O
124630264,"2-[(R)-chlorosulfinyl]oxy-1,1,1-trifluoroethane",C(C(F)(F)F)O[S@@](=O)Cl
168477066,"(3R)-1,1-dioxo-2,3-dihydrothiophen-3-amine;hydrochloride",C1[C@@H](C=CS1(=O)=O)N.Cl
63365239,2-[(3R)-3-hydroxypyrrolidin-1-yl]acetonitrile,C1CN(C[C@@H]1O)CC#N
59965380,(3R)-3-aminobutan-2-one,C[C@H](C(=O)C)N
124639300,"(6S)-6-[(R)-amino(hydroxy)methyl]cyclohexa-2,4-dien-1-one",C1=C[C@H](C(=O)C=C1)[C@H](N)O
124639432,[[(R)-amino(methoxy)methyl]amino] hydrogen sulfate,CO[C@H](N)NOS(=O)(=O)O
124639560,(R)-amino(propan-2-ylsulfanyl)methanol,CC(C)S[C@H](N)O
139079941,[(1R)-1-azaniumylethyl]-hydroxyphosphinate,C[C@H]([NH3+])P(=O)(O)[O-]
66570513,"(2R)-1,1,1-trifluoro-N-methylpentan-2-amine",CCC[C@H](C(F)(F)F)NC
58959829,(3R)-1-methylsulfonylpyrrolidin-3-amine,CS(=O)(=O)N1CC[C@H](C1)N
23938,palladium,[Pd]
23994,zinc,[Zn]
24290,dichloropalladium,Cl[Pd]Cl
175923831,"2-[(R)-chloro(deuterio)methyl]-3,5-difluoropyridine",[H][C@@]([2H])(C1=C(C=C(C=N1)F)F)Cl
134714768,"(6R)-3,6-dimethyl-2,4,5,6-tetrahydropyrrolo[3,4-c]pyrazole",C[C@@H]1C2=NNC(=C2CN1)C
92285714,(2R)-2-amino-3-[(R)-ethylsulfinyl]propanoic acid,CC[S@@](=O)C[C@@H](C(=O)O)N
168436215,(4R)-4-(aminomethyl)-1-methylpyrrolidin-2-one;hydrochloride,CN1C[C@H](CC1=O)CN.Cl
168436295,(3R)-3-(chloromethyl)pyrrolidin-2-one,C1CNC(=O)[C@@H]1CCl
95349862,(3R)-thiolane-3-carbaldehyde,C1CSC[C@H]1C=O
139516939,(4R)-1-(2-aminoethyl)-4-methylpyrrolidin-2-one,C[C@@H]1CC(=O)N(C1)CCN
93514805,"(3R)-3-bromopiperidine-2,6-dione",C1CC(=O)NC(=O)[C@@H]1Br
93515313,3-[(R)-methylsulfinyl]propanenitrile,C[S@@](=O)CCC#N
93517033,[(2R)-2-methyloxolan-2-yl]methanol,C[C@@]1(CCCO1)CO
93493881,3-[(R)-methylsulfinyl]pyridine,C[S@@](=O)C1=CN=CC=C1
93493993,5-[(R)-methylsulfinyl]pyrimidine,C[S@@](=O)C1=CN=CN=C1
93500341,(3S)-1-methyl-3-[(R)-methylsulfinyl]piperidine,CN1CCC[C@@H](C1)[S@](=O)C
67969843,(3R)-3-hydroxythian-4-one,C1CSC[C@@H](C1=O)O
58412242,"(3R)-1,3-dimethylpyrrolidine",C[C@@H]1CCN(C1)C
168436671,(5R)-5-amino-1-methylpiperidin-2-one;hydrochloride,CN1C[C@@H](CCC1=O)N.Cl
168437707,(2R)-2-(dimethylamino)but-3-en-1-ol;hydrochloride,CN(C)[C@@H](CO)C=C.Cl
952299,(3R)-3-ethylpiperazin-2-one,CC[C@@H]1C(=O)NCCN1
168437983,(3R)-3-(chloromethyl)pyrrolidin-2-one;hydrochloride,C1CNC(=O)[C@@H]1CCl.Cl
59902897,"(2R)-2,3-dimethylbutanamide",C[C@H](C(C)C)C(=O)N
134378742,(3R)-3-[(R)-hydroxy(phosphanyl)methyl]pyrrolidin-3-ol,C1CNC[C@]1([C@H](O)P)O
168439183,(2R)-3-bromo-2-fluoropropan-1-amine,C([C@H](CBr)F)N
11861887,5-[(R)-propan-2-ylsulfinyl]thiadiazole,CC(C)[S@@](=O)C1=CN=NS1
115302010,(3R)-1-(3-fluoropropyl)pyrrolidin-3-amine,C1CN(C[C@@H]1N)CCCF
129630520,"(E,4R)-2,4-dichloro-3-methylpent-2-ene",C[C@H](/C(=C(\C)/Cl)/C)Cl
125515519,3-[(1R)-1-aminoethyl]oxetan-3-ol,C[C@H](C1(COC1)O)N
118910320,(2R)-hex-5-ene-2-sulfonamide,C[C@H](CCC=C)S(=O)(=O)N
93521141,(2R)-2-bromo-2-cyclopentylacetic acid,C1CCC(C1)[C@H](C(=O)O)Br
11815913,(2R)-4-trimethylsilylbut-3-yn-2-ol,C[C@H](C#C[Si](C)(C)C)O
11816013,[(R)-ethylsulfinyl]cyclohexane,CC[S@@](=O)C1CCCCC1
124656214,2-[(2R)-morpholin-2-yl]propan-2-ol,CC(C)([C@H]1CNCCO1)O
59423992,(3R)-1-propan-2-ylpiperidin-3-amine,CC(C)N1CCC[C@H](C1)N
58011503,N-methyl-2-[(3R)-oxan-3-yl]ethanimine,CN=CC[C@H]1CCCOC1
163063084,[(R)-methylsulfinyl]-(methyltrisulfanyl)methane,CSSSC[S@](=O)C
60408,"(2R)-2-methylbutane-1,4-diamine",C[C@H](CCN)CN
96356047,(2R)-3-amino-2-(dimethylamino)propan-1-ol,CN(C)[C@H](CN)CO
96359623,(R)-bromo-chloro-nitromethane,[C@@H]([N+](=O)[O-])(Cl)Br
132569645,"(2R)-1,5-diaminopentan-2-ol",C(C[C@H](CN)O)CN
175730997,3-[(R)-amino(cyclopropyl)methyl]oxetan-3-ol,C1CC1[C@H](C2(COC2)O)N
54402307,(2R)-4-amino-2-bromo-4-oxobutanoic acid,C([C@H](C(=O)O)Br)C(=O)N
118312415,(R)-cyclohexyl(iodo)methanol,C1CCC(CC1)[C@H](O)I
62670,barium(2+) difluoride,[F-].[F-].[Ba+2]
118903372,(2R)-2-methylpent-4-ene-1-sulfonamide,C[C@H](CC=C)CS(=O)(=O)N
92845020,"(8aR)-2,5,6,7,8,8a-hexahydro-1H-imidazo[1,5-a]pyrazin-3-one",C1CN2[C@H](CN1)CNC2=O
163321385,(1R)-1-(1H-imidazol-5-yl)ethanamine;dihydrochloride,C[C@H](C1=CN=CN1)N.Cl.Cl
124662042,"[(2R)-4,4-dimethyloxolan-2-yl]methanol",CC1(C[C@@H](OC1)CO)C
124662370,"(3R)-3,4,4-trifluoropiperidine",C1CNC[C@H](C1(F)F)F
168442950,"(7R)-7-methyl-1,4-diazepan-2-one",C[C@@H]1CCNCC(=O)N1
168444058,"(4R)-3,3-dimethylpiperidin-4-ol;hydrochloride",CC1(CNCC[C@H]1O)C.Cl
171716684,(2R)-2-methylazetidin-3-one;hydrochloride,C[C@@H]1C(=O)CN1.Cl
68292141,(1R)-1-(1-fluorocyclopropyl)ethanamine;hydrochloride,C[C@H](C1(CC1)F)N.Cl
50993691,"(3R)-3-amino-4,4-dimethylpentan-1-ol",CC(C)(C)[C@@H](CCO)N
54325253,(R)-formyl-hydroxy-methyl-pentylazanium,CCCCC[N@+](C)(C=O)O
40425519,(3R)-3-amino-3-cyclopropylpropan-1-ol,C1CC1[C@@H](CCO)N
129643864,(2R)-2-chloro-2-ethylsulfanylbutane,CC[C@](C)(SCC)Cl
118261160,[(2R)-1-ethylazetidin-2-yl]methanol,CCN1CC[C@@H]1CO
95377610,3-[(3R)-oxolan-3-yl]prop-2-ynoic acid,C1COC[C@H]1C#CC(=O)O
14738598,1-chloro-2-[(R)-methylsulfinyl]ethane,C[S@@](=O)CCCl
168445210,"(3R)-2,2,3-trimethylthiomorpholine",C[C@@H]1C(SCCN1)(C)C
168446238,1-[(2R)-azetidin-2-yl]ethanol,CC([C@H]1CCN1)O
164664129,(2R)-1-fluorobutan-2-amine;hydrochloride,CC[C@H](CF)N.Cl
168447638,[(1R)-1-aminopropyl]boronic acid;hydrochloride,B([C@H](CC)N)(O)O.Cl
168446143,[(2R)-butan-2-yl]hydrazine;hydrochloride,CC[C@@H](C)NN.Cl
15063099,1-methyl-3-methylsulfanylpiperidine,CN1CCCC(C1)SC
92938855,(2R)-2-ethyl-1-nitrosopiperidine,CC[C@@H]1CCCCN1N=O
92954563,(1R)-1-methoxypropan-1-ol,CC[C@H](O)OC
70741,4-bromobenzaldehyde,C1=CC(=CC=C1C=O)Br
14982205,"(4R)-4-ethenyl-1,3-oxazolidin-2-one",C=C[C@@H]1COC(=O)N1
73305,"cis-(1R,2S)-2-aminocyclopentane-1-carboxylic acid",C1C[C@H]([C@H](C1)N)C(=O)O
73561,"3-aminopropane-1,2-diol",C(C(CO)O)N
15046659,(3R)-3-hydroxy-1-prop-2-ynylpyrrolidin-2-one,C#CCN1CC[C@H](C1=O)O
117799009,(2R)-3-cyclopropyl-2-hydroxy-2-methylpropanoic acid,C[C@@](CC1CC1)(C(=O)O)O
117799073,"[(7R)-7-methyl-3,4-dihydro-2H-oxepin-7-yl]methanol",C[C@@]1(C=CCCCO1)CO
59148463,(2R)-2-methyl-3-sulfanylpropan-1-ol,C[C@H](CO)CS
40507939,[(2R)-oxan-2-yl]methanamine,C1CCO[C@H](C1)CN
10397112,"(2R,3S)-2-[[(R)-methylsulfinyl]methyl]-3-propyloxirane",CCC[C@H]1[C@@H](O1)C[S@](=O)C
96450191,(3R)-3-[(R)-methylsulfinyl]butan-1-amine,C[C@H](CCN)[S@](=O)C
125473766,(R)-N-[(1S)-1-cyclobutylethyl]methanesulfinamide,C[C@@H](C1CCC1)N[S@](=O)C
168449987,"(4R)-2-methyl-5,6-dihydro-4H-cyclopenta[c]pyrrol-4-ol",CN1C=C2CC[C@H](C2=C1)O
168450631,N-methyl-1-[(2R)-2-methyloxolan-2-yl]methanamine;hydrochloride,C[C@@]1(CCCO1)CNC.Cl
168451007,"(1R)-1-(1-aminocyclopropyl)ethane-1,2-diol",C1CC1([C@H](CO)O)N
11434925,(5R)-5-methylcyclopentene-1-carbaldehyde,C[C@@H]1CCC=C1C=O
153455913,methoxy-[(R)-methylsulfinyl]methane,COC[S@](=O)C
154339592,(2R)-2-methyl-2H-pyran,C[C@@H]1C=CC=CO1
11344048,"(8aR)-8,8a-dihydro-7H-indolizin-3-one",C1C[C@@H]2C=CC(=O)N2C=C1
173845266,(R)-ethyl-methyl-methylphosphanylphosphane,CC[P@@](C)PC
20656327,2-[(2R)-oxiran-2-yl]acetate,C1[C@H](O1)CC(=O)[O-]
14804462,(2R)-N-methyl-1-pyrrolidin-1-ylpropan-2-amine,C[C@H](CN1CCCC1)NC
10510951,"(2R)-4-methoxy-2-methyl-2,3-dihydropyran-6-one",C[C@@H]1CC(=CC(=O)O1)OC
104932171,"(3R)-6,6,6-trifluorohexan-3-amine",CC[C@H](CCC(F)(F)F)N
93471661,(2R)-2-amino-2-cyclopropylpropan-1-ol,C[C@](CO)(C1CC1)N
124653688,[(2R)-1-amino-1-sulfanylidenepropan-2-yl] acetate,C[C@H](C(=S)N)OC(=O)C
168476719,(3R)-3-cyclopropyloxypyrrolidine;hydrochloride,C1CNC[C@@H]1OC2CC2.Cl
175869065,"(2R,3S)-2-methyl-3-[[(R)-methylsulfinyl]methyl]azetidine",C[C@@H]1[C@H](CN1)C[S@](=O)C
92859837,(2R)-2-methyl-2-phenylaziridine,C[C@]1(CN1)C2=CC=CC=C2
165352184,1-[methyl(methylselanyl)phosphoryl]oxyethane,CCO[P@](=O)(C)[Se]C
168895045,(R)-amino-(2-methylpyrimidin-5-yl)methanol,CC1=NC=C(C=N1)[C@H](N)O
10419317,"3-amino-2,3-dihydrothiophene-5-carboxylic acid",C1C(C=C(S1)C(=O)O)N
163114344,(R)-N-(2-methylpropyl)methanesulfinamide,CC(C)CN[S@](=O)C
129410547,(E)-1-methylsulfanyl-1-[(R)-methylsulfinyl]pent-1-ene,CCC/C=C(\SC)/[S@](=O)C
50912275,bromozinc(1+);methyl 2-methanidylpropanoate,CC([CH2-])C(=O)OC.[Zn+]Br
175883446,ethyl (R)-thiophene-2-sulfinate,CCO[S@@](=O)C1=CC=CS1
125488086,"[(2R)-4,4-difluoropyrrolidin-2-yl]methanamine",C1[C@@H](NCC1(F)F)CN
156067273,(8R)-8-amino-6-azaspiro[3.4]octan-7-one,C1CC2(C1)CNC(=O)[C@@H]2N
374014,"(2R)-cyclohexane-1,2-diamine",C1CCC([C@@H](C1)N)N
134819808,"(2R,4S,5S,6R)-4-amino-6-methyloxane-2,5-diol",C[C@@H]1[C@H]([C@H](C[C@@H](O1)O)N)O
14680532,(3R)-4-bromo-3-methylbutan-1-ol,C[C@H](CCO)CBr
10374772,"(4R)-2,2-dimethyl-1,3-dioxolane-4-carbonyl chloride",CC1(OC[C@@H](O1)C(=O)Cl)C
95898005,(4R)-4-ethenyl-4-methylazetidin-2-one,C[C@@]1(CC(=O)N1)C=C
137382330,(R)-amino-(3-bromophenyl)methanol,C1=CC(=CC(=C1)Br)[C@H](N)O
11378522,"(3R)-3,7-dimethyloct-6-en-1-yne",C[C@H](CCC=C(C)C)C#C
11378554,"ethyl (1R)-2,2-dimethylcyclopropane-1-carboxylate",CCOC(=O)[C@@H]1CC1(C)C
129520864,5-iodo-2-[(R)-methylsulfinyl]pyrimidine,C[S@@](=O)C1=NC=C(C=N1)I
129520876,5-fluoro-2-[(R)-methylsulfinyl]pyrimidine,C[S@@](=O)C1=NC=C(C=N1)F
57999063,"O-[[(2R)-1,4-dioxan-2-yl]methyl]hydroxylamine",C1CO[C@H](CO1)CON
95431886,"(8R)-1,4-dioxaspiro[4.4]nonan-8-amine",C1CC2(C[C@@H]1N)OCCO2
59072733,(3R)-3-methyl-4-oxopentanal,C[C@H](CC=O)C(=O)C
125493446,(2S)-2-methyl-2-[(R)-methylsulfinyl]pent-4-enenitrile,C[C@](CC=C)(C#N)[S@](=O)C
134864963,[(R)-tert-butylsulfinyl]azanium,CC(C)(C)[S@@](=O)[NH3+]
58030243,(3R)-3-(fluoromethyl)piperidine,C1C[C@H](CNC1)CF
168678286,"(2S,6R)-2,6-dimethyl-1,3-dioxane-4,4-diol",C[C@@H]1CC(O[C@H](O1)C)(O)O
5324014,"(1R)-2,2-dimethylcyclohexan-1-amine",CC1(CCCC[C@H]1N)C
1550466,(2S)-N-[(2R)-butan-2-yl]butan-2-amine,CC[C@@H](C)N[C@@H](C)CC
176451707,[(6R)-5-oxaspiro[2.4]heptan-6-yl]methanamine;hydrochloride,C1CC12C[C@@H](OC2)CN.Cl
173596229,N'-[(R)-amino(chloro)methyl]methanimidamide,C(=N[C@@H](N)Cl)N
165357792,(2R)-2-(15N)azanyl-2-phenylethanol,C1=CC=C(C=C1)[C@H](CO)[15NH2]
71352304,"N-[(3R)-2,5-dioxooxolan-3-yl]formamide",C1[C@H](C(=O)OC1=O)NC=O
95479638,[(R)-chloro(fluoro)methyl]benzene,C1=CC=C(C=C1)[C@H](F)Cl
14964502,ethyl (3R)-4-iodo-3-methylbutanoate,CCOC(=O)C[C@@H](C)CI
172967596,(3R)-1-nitrosopyrrolidin-3-ol,C1CN(C[C@@H]1O)N=O
14586980,"2-(3-methyl-4,5-dihydro-1,2-oxazol-5-yl)acetonitrile",CC1=NOC(C1)CC#N
18648152,(2R)-3-hydroxy-2-methylpropane-1-sulfonamide,C[C@H](CO)CS(=O)(=O)N
58259804,"[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]methylhydrazine",CC1(OC[C@H](O1)CNN)C
93832233,"5-[(2R)-pyrrolidin-2-yl]-1H-1,2,4-triazole",C1C[C@@H](NC1)C2=NC=NN2
57561817,methyl (2R)-3-hydroxy-2-(methylamino)propanoate,CN[C@H](CO)C(=O)OC
126994218,(2R)-2-(thietan-3-ylamino)propanamide,C[C@H](C(=O)N)NC1CSC1
58735433,(3R)-1-propan-2-ylpyrrolidin-3-ol,CC(C)N1CC[C@H](C1)O
131106194,"(2R)-1,1,1-trifluoro-3-methoxypropan-2-amine",COC[C@H](C(F)(F)F)N
165360696,[(2S)-1-hydroxybutan-2-yl]azanium chloride,CC[C@@H](CO)[NH3+].[Cl-]
124672664,(2R)-2-(hydroxymethyl)-3-(methylamino)propanoic acid,CNC[C@H](CO)C(=O)O
167225172,"(6R)-6-methyl-5,6,7,8-tetrahydroimidazo[1,5-a]pyrazine",C[C@@H]1CN2C=NC=C2CN1
163320989,(3R)-3-methylpyrrolidine-3-carbonitrile;hydrochloride,C[C@]1(CCNC1)C#N.Cl
6427707,"(1S,2R,4S)-1-ethyl-2,4-dimethylcyclopentane",CC[C@H]1C[C@H](C[C@H]1C)C
15073273,(2R)-2-hydroxy-2-methylheptanenitrile,CCCCC[C@](C)(C#N)O
176465663,"2-[(3R)-oxolan-3-yl]-4,5-dihydro-1,3-oxazole",C1COC[C@@H]1C2=NCCO2
176465695,"2-[(2R)-oxetan-2-yl]-4,5-dihydro-1,3-oxazole",C1CO[C@H]1C2=NCCO2
176466971,"[(2R)-5,5-dimethyloxan-2-yl]methanol",CC1(CC[C@@H](OC1)CO)C
176466995,2-[(3R)-3-methyloxan-3-yl]acetonitrile,C[C@@]1(CCCOC1)CC#N
176467027,(3R)-N-ethyloxan-3-amine;hydrochloride,CCN[C@@H]1CCCOC1.Cl
176467055,[(3R)-3-methyloxan-3-yl]methanamine;hydrochloride,C[C@@]1(CCCOC1)CN.Cl
145710257,(2R)-2-cyclopropylpiperazine;hydrochloride,C1CC1[C@@H]2CNCCN2.Cl
145711825,"(1R)-1-(1,3-thiazol-4-yl)propan-1-amine;hydrochloride",CC[C@H](C1=CSC=N1)N.Cl
164561906,(4R)-4-methyl-3-methylidenepyrrolidin-2-one,C[C@H]1CNC(=O)C1=C
57639327,"methyl (E,4R)-4-aminopent-2-enoate",C[C@H](/C=C/C(=O)OC)N
40465865,"(1R)-1-(4-methyl-1,3-thiazol-2-yl)ethanamine",CC1=CSC(=N1)[C@@H](C)N
91932264,"2,3-dihydroazet-4-ylmethanediamine",C1CN=C1C(N)N
156468651,"(1R)-1-(5-chloro-1,2-thiazol-4-yl)ethanol",C[C@H](C1=C(SN=C1)Cl)O
11217313,(4R)-4-butyloxolan-2-one,CCCC[C@@H]1CC(=O)OC1
129404663,"[(1R)-2,2-dimethylcyclobutyl]methanol",CC1(CC[C@H]1CO)C
14502696,(2R)-2-ethynylpiperidine,C#C[C@H]1CCCCN1
96718303,(2S)-N-methyl-1-[(R)-methylsulfinyl]propan-2-amine,C[C@@H](C[S@](=O)C)NC
96718307,(2S)-1-[(R)-methylsulfinyl]propan-2-amine,C[C@@H](C[S@](=O)C)N
96732107,(1R)-1-(azetidin-3-yl)ethanol,C[C@H](C1CNC1)O
67607466,"[(3R)-3,6-dihydro-2H-pyran-3-yl] acetate",CC(=O)O[C@H]1COCC=C1
96637639,(3R)-3-amino-5-methylhexan-1-ol,CC(C)C[C@H](CCO)N
96637691,2-[(3R)-oxolan-3-yl]propan-2-amine,CC(C)([C@H]1CCOC1)N
5460160,"(2R)-2-hydroxy-3,3-dimethyl-4-oxobutanoic acid",CC(C)(C=O)[C@H](C(=O)O)O
5460200,(2R)-2-hydroxypentanedioate,C(CC(=O)[O-])[C@H](C(=O)[O-])O
15159841,(2R)-1-methyl-5-oxopyrrolidine-2-carbaldehyde,CN1[C@H](CCC1=O)C=O
11104704,methyl (3R)-2-oxopyrrolidine-3-carboxylate,COC(=O)[C@@H]1CCNC1=O
94830735,2-[(R)-ethylsulfinyl]-N-methylethanamine,CC[S@@](=O)CCNC
9989373,(2R)-N-methyl-5-oxooxolane-2-carboxamide,CNC(=O)[C@H]1CCC(=O)O1
119077208,"2,3,4,5-tetradeuterio-6-[(R)-deuterio(hydroxy)methyl]phenol",[H][C@@]([2H])(C1=C(C(=C(C(=C1O)[2H])[2H])[2H])[2H])O
124291196,"(1R)-1-(3-methyl-1,2-oxazol-4-yl)ethanol",CC1=NOC=C1[C@@H](C)O
122650399,(R)-phosphanylmethyl-propan-2-yl-propoxyphosphane,CCCO[P@@](CP)C(C)C
94397931,(3R)-3-cyclopropylpyrrolidine,C1CNC[C@H]1C2CC2
94401275,(3R)-N-ethyl-N-methylpyrrolidin-3-amine,CCN(C)[C@@H]1CCNC1
11105404,[(R)-methylsulfinyl]cyclopentane,C[S@@](=O)C1CCCC1
11105492,(2S)-2-amino-2-[(2R)-oxolan-2-yl]acetic acid,C1C[C@@H](OC1)[C@@H](C(=O)O)N
118392999,(R)-N-ethyl-2-methylpropane-2-sulfinamide,CCN[S@](=O)C(C)(C)C
71377068,(2R)-2-[(1R)-1-iodobutyl]oxolane,CCC[C@H]([C@H]1CCCO1)I
122655343,(4R)-4-chloro-6-iodohept-6-en-1-ol,C=C(C[C@@H](CCCO)Cl)I
26722517,(1R)-1-pyridin-4-ylpropan-1-amine,CC[C@H](C1=CC=NC=C1)N
173496240,[(R)-aminosulfinyl]oxymethane,CO[S@@](=O)N
165842777,methyl 3-(methylsulfonimidoyl)propanoate,COC(=O)CC[S@](=N)(=O)C
11195341,1-bromo-2-[(R)-methylsulfinyl]benzene,C[S@@](=O)C1=CC=CC=C1Br
173998424,(R)-methyl-methylsulfanyl-propylphosphane,CCC[P@@](C)SC
139345890,[(3R)-3-fluoro-1-methylpyrrolidin-3-yl]methanol,CN1CC[C@@](C1)(CO)F
9877398,(5-oxooxolan-3-yl) acetate,CC(=O)OC1CC(=O)OC1
131027542,"(1S,2R,3S,6S)-6-chlorocyclohex-4-ene-1,2,3-triol",C1=C[C@@H]([C@H]([C@@H]([C@H]1O)O)O)Cl
94841703,(R)-amino(sulfanyl)methanol,[C@@H](N)(O)S
55277982,2-[(1R)-1-aminoethyl]pyridin-3-ol,C[C@H](C1=C(C=CC=N1)O)N
55281158,(2R)-2-aminobut-3-yn-1-ol,C#C[C@H](CO)N
131236718,(3R)-3-methyl-4-[(E)-prop-1-enoxy]butanal,C/C=C/OC[C@H](C)CC=O
15187949,2-[(R)-methylsulfinyl]phenol,C[S@@](=O)C1=CC=CC=C1O
50932483,copper;bis(dihydroxy(oxo)azanium),[N+](=O)(O)O.[N+](=O)(O)O.[Cu]
131165110,4-[(1R)-1-aminoethyl]pyridin-3-ol,C[C@H](C1=C(C=NC=C1)O)N
72698258,(2R)-2-(chloromethyl)morpholine,C1CO[C@H](CN1)CCl
53346625,(3R)-3-iodopyrrolidine,C1CNC[C@@H]1I
55285102,"(4R)-4-amino-2-ethyl-1,2-oxazolidin-3-one",CCN1C(=O)[C@@H](CO1)N
55285642,"(1R)-2,2-dimethylcyclopentan-1-amine;hydrochloride",CC1(CCC[C@H]1N)C.Cl
6451261,"(2S,3R)-2-nitropentane-1,3-diol",CC[C@H]([C@H](CO)[N+](=O)[O-])O
119096368,2-[(R)-methylsulfinyl]thiophene,C[S@@](=O)C1=CC=CS1
119098304,2-[[(R)-methylsulfinyl]methyl]furan,C[S@@](=O)CC1=CC=CO1
173502912,"[(2R)-5,5-dimethyloxolan-2-yl]methanamine;hydrochloride",CC1(CC[C@@H](O1)CN)C.Cl
55287634,3-(2-cyanoethylamino)butanenitrile,CC(CC#N)NCCC#N
124563923,"(3R)-4,4-dimethyloxolan-3-amine",CC1(COC[C@@H]1N)C
11137122,(2R)-2-ethyl-2H-furan-5-one,CC[C@@H]1C=CC(=O)O1
6327404,methylidyne(1-phenylethyl)azanium,CC(C1=CC=CC=C1)[N+]#C
57650691,(3R)-N-methyl-1-propylpyrrolidin-3-amine,CCCN1CC[C@H](C1)NC
55291434,(2R)-3-amino-2-(carbamoylamino)propanoic acid,C([C@H](C(=O)O)NC(=O)N)N
55291502,"(2R)-3-amino-2-hydroxy-N,N-dimethylpropanamide",CN(C)C(=O)[C@@H](CN)O
55291914,(3R)-3-cyclopropylmorpholine,C1CC1[C@@H]2COCCN2
55292230,(1R)-1-cyclopentylbutan-1-amine,CCC[C@H](C1CCCC1)N
168072709,1-[(R)-chloromethylsulfinyl]-2-methoxyethane,COCC[S@@](=O)CCl
129631935,(3R)-3-bromohex-1-ene,CCC[C@H](C=C)Br
9989287,(4R)-4-propan-2-yloxolan-2-one,CC(C)[C@H]1CC(=O)OC1
174328180,N-[(R)-amino(cyclopropyl)methyl]-2-sulfanylacetamide,C1CC1[C@H](N)NC(=O)CS
11252009,(2R)-2-(2-methylprop-2-enyl)oxirane-2-carbaldehyde,CC(=C)C[C@@]1(CO1)C=O
94499343,"(2R)-3-amino-1,1-difluoropropan-2-ol",C([C@H](C(F)F)O)N
129375587,"2-[(1R)-3,3-difluorocyclopentyl]ethanol",C1CC(C[C@H]1CCO)(F)F
1565872,"(1R)-2,2-dichlorocyclopropane-1-carboxylic acid",C1[C@@H](C1(Cl)Cl)C(=O)O
94853723,(R)-phenylmethanesulfinamide,C1=CC=C(C=C1)C[S@@](=O)N
10986246,N-[(2R)-pentan-2-yl]acetamide,CCC[C@@H](C)NC(=O)C
10986598,tert-butyl (2R)-2-chloropropanoate,C[C@H](C(=O)OC(C)(C)C)Cl
118578873,"(1R)-1-chloropropane-1,3-diol",C(CO)[C@H](O)Cl
10909722,2-[[(R)-methylsulfinyl]methyl]oxolane,C[S@@](=O)CC1CCCO1
177699609,(2R)-2-bromo-2-cyclopropylacetic acid,C1CC1[C@H](C(=O)O)Br
177699681,"(5R)-5-cyclopropylpyrrolidine-2,4-dione",C1CC1[C@@H]2C(=O)CC(=O)N2
162639628,N-[3-[(R)-methylsulfinyl]propyl]methanethioamide,C[S@@](=O)CCCNC=S
131310986,(5R)-5-(hydroxymethyl)-1-methyl-3-methylidenepyrrolidin-2-one,CN1[C@H](CC(=C)C1=O)CO
124537847,(R)-N-(2-chloroethylidene)-2-methylpropane-2-sulfinamide,CC(C)(C)[S@@](=O)N=CCCl
7057914,"(5R)-3,5-dimethylcyclohex-2-en-1-one",C[C@@H]1CC(=CC(=O)C1)C
7058058,(3R)-thian-3-ol,C1C[C@H](CSC1)O
7058846,"(3R)-3-bromo-2,3-dihydrothiophene 1,1-dioxide",C1[C@@H](C=CS1(=O)=O)Br
7059050,"(3R)-1,1-dioxo-2,3-dihydrothiophen-3-amine",C1[C@@H](C=CS1(=O)=O)N
92974934,(3R)-3-ethenylhexanal,CCC[C@H](CC=O)C=C
92975094,(2R)-1-propan-2-ylaziridine-2-carboxylic acid,CC(C)N1C[C@@H]1C(=O)O
92975666,(3R)-3-hydroxycyclopentene-1-carbonitrile,C1CC(=C[C@@H]1O)C#N
92977698,"(6R)-4-methyl-1,4-oxazepan-6-ol",CN1CCOC[C@@H](C1)O
